fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
1,4,6,Germany;Dresden,2.1.2014,145,0.954,0.55
38622,7,5,Germany;Berlin,8.4.2017,104,0.974,0.5
38623,11,1,Czech republic;Prague,19.4.2017,172,0.976,0.55
38624,10,6,Germany;Dresden,12.1.2017,29,0.962,0.25
38625,1,5,Germany;Berlin,2.11.2017,31,0.994,0.25
38626,10,2,Denmark;Copenhagen,4.7.2017,26,0.98,0.25
38627,11,3,Czech republic;Ostrava,17.5.2017,126,0.972,0.5
38628,9,6,Germany;Dresden,28.8.2017,75,0.984,0.4
38629,6,4,Germany;Frankfurt,23.4.2017,69,0.973,0.35
38630,2,1,Czech republic;Prague,5.3.2017,32,0.962,0.25
38631,2,3,Czech republic;Brno,7.12.2017,62,0.997,0.35
38632,3,6,Germany;Dresden,6.4.2017,48,0.969,0.25
38633,8,6,Germany;Dresden,11.8.2017,140,0.986,0.5
38634,3,6,Germany;Dresden,12.8.2017,49,0.983,0.25
38635,2,3,Czech republic;Brno,7.9.2017,188,0.986,0.6
38636,7,4,Germany;Frankfurt,22.5.2017,45,0.975,0.25
38637,7,4,Germany;Frankfurt,17.3.2017,75,0.97,0.4
38638,8,3,Czech republic;Ostrava,13.11.2017,63,0.995,0.35
38639,10,3,Czech republic;Ostrava,13.8.2017,36,0.982,0.25
38640,6,2,Denmark;Copenhagen,12.1.2017,43,0.962,0.25
38641,4,4,Germany;Frankfurt,22.4.2017,27,0.976,0.25
38642,7,4,Germany;Frankfurt,27.6.2017,46,0.98,0.25
38643,4,6,Germany;Dresden,25.7.2017,65,0.981,0.35
38644,6,4,Germany;Frankfurt,2.9.2017,93,0.986,0.4
38645,11,7,Germany;Frankfurt,25.4.2017,72,0.975,0.35
38646,1,2,Denmark;Copenhagen,7.1.2017,64,0.961,0.35
38647,4,7,Germany;Frankfurt,21.7.2017,43,0.98,0.25
38648,9,7,Germany;Frankfurt,8.6.2017,37,0.978,0.25
38649,5,3,Czech republic;Brno,13.9.2017,93,0.99,0.4
38650,6,6,Germany;Dresden,2.11.2017,171,0.994,0.55
38651,11,3,Czech republic;Ostrava,24.7.2017,45,0.981,0.25
38652,5,6,Germany;Dresden,29.5.2017,90,0.974,0.4
38653,4,3,Czech republic;Brno,8.4.2017,26,0.974,0.25
38654,1,5,Germany;Berlin,1.4.2017,44,0.971,0.25
38655,4,1,Czech republic;Prague,25.11.2017,38,0.995,0.25
38656,7,6,Germany;Dresden,19.9.2017,47,0.987,0.25
38657,7,3,Czech republic;Ostrava,25.6.2017,107,0.981,0.5
38658,5,1,Czech republic;Prague,23.2.2017,55,0.965,0.35
38659,7,2,Denmark;Copenhagen,9.11.2017,200,0.994,0.6
38660,3,2,Denmark;Copenhagen,18.12.2017,29,0.998,0.25
38661,3,6,Germany;Dresden,11.4.2017,74,0.968,0.35
38662,5,5,Germany;Berlin,23.11.2017,34,0.996,0.25
38663,3,1,Czech republic;Prague,28.11.2017,37,0.996,0.25
38664,9,6,Germany;Dresden,9.10.2017,57,0.992,0.35
38665,1,7,Germany;Frankfurt,6.12.2017,105,0.997,0.5
38666,8,5,Germany;Berlin,24.9.2017,90,0.99,0.4
38667,11,1,Czech republic;Prague,8.10.2017,50,0.991,0.35
38668,9,7,Germany;Frankfurt,21.1.2017,97,0.964,0.4
38669,4,5,Germany;Berlin,13.7.2017,28,0.979,0.25
38670,1,5,Germany;Berlin,3.6.2017,40,0.977,0.25
38671,5,3,Czech republic;Brno,28.11.2017,186,0.996,0.6
38672,2,3,Czech republic;Brno,17.3.2017,49,0.97,0.25
38673,2,3,Czech republic;Brno,17.9.2017,81,0.987,0.4
38674,4,6,Germany;Dresden,5.8.2017,62,0.983,0.35
38675,1,4,Germany;Frankfurt,12.6.2017,95,0.981,0.4
38676,9,3,Czech republic;Ostrava,10.3.2017,191,0.964,0.6
38677,2,4,Germany;Frankfurt,7.1.2017,93,0.961,0.4
38678,2,4,Germany;Frankfurt,14.3.2017,60,0.964,0.35
38679,5,7,Germany;Frankfurt,28.7.2017,71,0.98,0.35
38680,2,2,Denmark;Copenhagen,17.6.2017,80,0.981,0.4
38681,2,1,Czech republic;Prague,27.2.2017,67,0.969,0.35
38682,11,3,Czech republic;Ostrava,19.1.2017,55,0.967,0.35
38683,4,7,Germany;Frankfurt,29.11.2017,139,0.996,0.5
38684,9,4,Germany;Frankfurt,5.9.2017,34,0.988,0.25
38685,1,6,Germany;Dresden,14.4.2017,43,0.972,0.25
38686,9,4,Germany;Frankfurt,13.11.2017,35,0.995,0.25
38687,11,7,Germany;Frankfurt,23.6.2017,74,0.978,0.35
38688,7,1,Czech republic;Prague,2.2.2017,63,0.961,0.35
38689,9,7,Germany;Frankfurt,25.7.2017,47,0.981,0.25
38690,3,2,Denmark;Copenhagen,20.7.2017,44,0.984,0.25
38691,3,1,Czech republic;Prague,1.5.2017,62,0.971,0.35
38692,4,6,Germany;Dresden,31.12.2017,44,0.999,0.25
38693,5,3,Czech republic;Brno,26.7.2017,3,0.98,0
38694,10,4,Germany;Frankfurt,29.12.2017,34,0.999,0.25
38695,5,1,Czech republic;Prague,22.9.2017,107,0.989,0.5
38696,8,5,Germany;Berlin,24.9.2017,97,0.99,0.4
38697,6,2,Denmark;Copenhagen,2.5.2017,26,0.969,0.25
38698,11,1,Czech republic;Prague,22.11.2017,143,0.996,0.5
38699,4,5,Germany;Berlin,15.11.2017,77,0.995,0.4
38700,7,4,Germany;Frankfurt,14.4.2017,86,0.972,0.4
38701,8,5,Germany;Berlin,1.8.2017,30,0.984,0.25
38702,4,4,Germany;Frankfurt,1.8.2017,7,0.984,0
38703,10,5,Germany;Berlin,15.9.2017,42,0.989,0.25
38704,1,5,Germany;Berlin,29.5.2017,145,0.974,0.5
38705,11,2,Denmark;Copenhagen,27.3.2017,88,0.97,0.4
38706,10,2,Denmark;Copenhagen,20.3.2017,46,0.968,0.25
38707,9,3,Czech republic;Ostrava,24.12.2017,36,0.999,0.25
38708,4,6,Germany;Dresden,8.9.2017,13,0.988,0.05
38709,9,3,Czech republic;Ostrava,10.6.2017,34,0.981,0.25
38710,3,1,Czech republic;Prague,16.2.2017,105,0.97,0.5
38711,6,2,Denmark;Copenhagen,11.11.2017,21,0.993,0.2
38712,6,3,Czech republic;Brno,13.12.2017,62,0.998,0.35
38713,3,1,Czech republic;Prague,11.11.2017,10,0.993,0.05
38714,4,2,Denmark;Copenhagen,23.1.2017,25,0.96,0.25
38715,7,3,Czech republic;Ostrava,20.5.2017,74,0.976,0.35
38716,8,4,Germany;Frankfurt,18.3.2017,92,0.97,0.4
38717,4,7,Germany;Frankfurt,22.4.2017,48,0.976,0.25
38718,1,1,Czech republic;Prague,29.6.2017,35,0.978,0.25
38719,6,6,Germany;Dresden,21.3.2017,47,0.973,0.25
38720,7,3,Czech republic;Ostrava,19.9.2017,154,0.987,0.55
38721,7,4,Germany;Frankfurt,7.7.2017,100,0.984,0.5
38722,8,4,Germany;Frankfurt,7.11.2017,83,0.993,0.4
38723,4,5,Germany;Berlin,29.4.2017,25,0.977,0.25
38724,3,3,Czech republic;Brno,8.9.2017,107,0.988,0.5
38725,1,2,Denmark;Copenhagen,12.7.2017,72,0.979,0.35
38726,11,3,Czech republic;Ostrava,17.7.2017,112,0.983,0.5
38727,2,5,Germany;Berlin,11.5.2017,28,0.977,0.25
38728,3,4,Germany;Frankfurt,12.6.2017,70,0.981,0.35
38729,4,6,Germany;Dresden,3.5.2017,34,0.972,0.25
38730,8,5,Germany;Berlin,14.11.2017,74,0.994,0.35
38731,4,6,Germany;Dresden,1.10.2017,68,0.99,0.35
38732,9,3,Czech republic;Ostrava,30.11.2017,72,0.996,0.35
38733,11,4,Germany;Frankfurt,10.2.2017,138,0.962,0.5
38734,7,6,Germany;Dresden,3.11.2017,31,0.994,0.25
38735,6,3,Czech republic;Brno,8.8.2017,142,0.984,0.5
38736,6,5,Germany;Berlin,3.4.2017,67,0.974,0.35
38737,9,2,Denmark;Copenhagen,17.3.2017,84,0.97,0.4
38738,7,4,Germany;Frankfurt,1.9.2017,130,0.987,0.5
38739,6,5,Germany;Berlin,19.1.2017,98,0.967,0.4
38740,1,1,Czech republic;Prague,16.7.2017,33,0.982,0.25
38741,7,3,Czech republic;Ostrava,27.1.2017,72,0.966,0.35
38742,7,7,Germany;Frankfurt,16.9.2017,39,0.989,0.25
38743,4,2,Denmark;Copenhagen,19.6.2017,34,0.981,0.25
38744,8,5,Germany;Berlin,9.5.2017,36,0.973,0.25
38745,9,7,Germany;Frankfurt,18.7.2017,84,0.98,0.4
38746,11,7,Germany;Frankfurt,11.10.2017,7,0.99,0
38747,7,2,Denmark;Copenhagen,26.3.2017,44,0.973,0.25
38748,3,3,Czech republic;Brno,9.10.2017,74,0.992,0.35
38749,6,3,Czech republic;Brno,23.7.2017,84,0.983,0.4
38750,8,2,Denmark;Copenhagen,19.2.2017,48,0.968,0.25
38751,2,3,Czech republic;Brno,6.3.2017,74,0.963,0.35
38752,9,7,Germany;Frankfurt,21.1.2017,81,0.964,0.4
38753,10,7,Germany;Frankfurt,3.4.2017,36,0.974,0.25
38754,6,6,Germany;Dresden,25.1.2017,114,0.967,0.5
38755,2,1,Czech republic;Prague,1.7.2017,55,0.978,0.35
38756,7,4,Germany;Frankfurt,13.12.2017,75,0.998,0.4
38757,7,5,Germany;Berlin,14.7.2017,49,0.981,0.25
38758,1,6,Germany;Dresden,26.7.2017,41,0.98,0.25
38759,7,6,Germany;Dresden,30.11.2017,35,0.996,0.25
38760,7,1,Czech republic;Prague,3.4.2017,125,0.974,0.5
38761,5,3,Czech republic;Brno,22.4.2017,90,0.976,0.4
38762,4,4,Germany;Frankfurt,9.7.2017,92,0.981,0.4
38763,7,1,Czech republic;Prague,23.2.2017,25,0.965,0.25
38764,5,6,Germany;Dresden,6.7.2017,79,0.98,0.4
38765,9,4,Germany;Frankfurt,21.8.2017,34,0.987,0.25
38766,5,7,Germany;Frankfurt,15.12.2017,78,0.998,0.4
38767,4,6,Germany;Dresden,1.2.2017,128,0.967,0.5
38768,8,6,Germany;Dresden,4.9.2017,66,0.989,0.35
38769,3,7,Germany;Frankfurt,14.9.2017,46,0.99,0.25
38770,8,2,Denmark;Copenhagen,30.9.2017,114,0.988,0.5
38771,4,1,Czech republic;Prague,1.3.2017,172,0.967,0.55
38772,11,4,Germany;Frankfurt,14.2.2017,112,0.964,0.5
38773,3,6,Germany;Dresden,29.4.2017,40,0.977,0.25
38774,6,5,Germany;Berlin,16.4.2017,46,0.97,0.25
38775,10,2,Denmark;Copenhagen,22.6.2017,157,0.98,0.55
38776,1,7,Germany;Frankfurt,23.3.2017,35,0.964,0.25
38777,2,1,Czech republic;Prague,22.6.2017,81,0.98,0.4
38778,4,1,Czech republic;Prague,21.1.2017,88,0.964,0.4
38779,8,3,Czech republic;Ostrava,1.11.2017,75,0.992,0.4
38780,1,1,Czech republic;Prague,15.2.2017,5,0.96,0
38781,2,4,Germany;Frankfurt,13.10.2017,37,0.991,0.25
38782,4,5,Germany;Berlin,28.6.2017,127,0.979,0.5
38783,8,4,Germany;Frankfurt,13.5.2017,85,0.978,0.4
38784,8,7,Germany;Frankfurt,10.4.2017,71,0.975,0.35
38785,1,3,Czech republic;Brno,18.11.2017,43,0.994,0.25
38786,2,1,Czech republic;Prague,2.4.2017,27,0.974,0.25
38787,8,3,Czech republic;Ostrava,27.7.2017,37,0.982,0.25
38788,11,4,Germany;Frankfurt,19.5.2017,47,0.976,0.25
38789,8,5,Germany;Berlin,29.12.2017,40,0.999,0.25
38790,2,2,Denmark;Copenhagen,21.6.2017,125,0.98,0.5
38791,3,1,Czech republic;Prague,10.6.2017,110,0.981,0.5
38792,2,2,Denmark;Copenhagen,28.9.2017,31,0.988,0.25
38793,6,2,Denmark;Copenhagen,11.4.2017,11,0.968,0.05
38794,5,7,Germany;Frankfurt,15.9.2017,185,0.989,0.6
38795,4,4,Germany;Frankfurt,2.8.2017,97,0.985,0.4
38796,8,7,Germany;Frankfurt,13.10.2017,47,0.991,0.25
38797,5,7,Germany;Frankfurt,29.5.2017,79,0.974,0.4
38798,5,2,Denmark;Copenhagen,11.7.2017,49,0.981,0.25
38799,9,1,Czech republic;Prague,25.2.2017,154,0.964,0.55
38800,9,5,Germany;Berlin,8.2.2017,38,0.96,0.25
38801,10,3,Czech republic;Ostrava,1.5.2017,48,0.971,0.25
38802,6,1,Czech republic;Prague,31.5.2017,50,0.974,0.35
38803,8,7,Germany;Frankfurt,25.4.2017,30,0.975,0.25
38804,3,5,Germany;Berlin,20.11.2017,66,0.995,0.35
38805,9,4,Germany;Frankfurt,19.10.2017,43,0.992,0.25
38806,2,1,Czech republic;Prague,7.12.2017,70,0.997,0.35
38807,2,2,Denmark;Copenhagen,12.12.2017,39,0.998,0.25
38808,9,6,Germany;Dresden,8.8.2017,31,0.984,0.25
38809,9,1,Czech republic;Prague,23.2.2017,57,0.965,0.35
38810,2,6,Germany;Dresden,15.1.2017,30,0.964,0.25
38811,2,4,Germany;Frankfurt,28.6.2017,35,0.979,0.25
38812,9,5,Germany;Berlin,30.9.2017,67,0.988,0.35
38813,5,7,Germany;Frankfurt,25.9.2017,27,0.989,0.25
38814,6,3,Czech republic;Brno,5.1.2017,58,0.958,0.35
38815,5,7,Germany;Frankfurt,29.12.2017,46,0.999,0.25
38816,4,6,Germany;Dresden,10.8.2017,151,0.986,0.55
38817,4,2,Denmark;Copenhagen,1.9.2017,36,0.987,0.25
38818,3,1,Czech republic;Prague,13.11.2017,132,0.995,0.5
38819,7,1,Czech republic;Prague,22.5.2017,73,0.975,0.35
38820,1,6,Germany;Dresden,10.10.2017,97,0.989,0.4
38821,3,5,Germany;Berlin,22.11.2017,47,0.996,0.25
38822,8,4,Germany;Frankfurt,10.1.2017,48,0.962,0.25
38823,11,1,Czech republic;Prague,3.12.2017,29,0.997,0.25
38824,11,2,Denmark;Copenhagen,21.6.2017,34,0.98,0.25
38825,9,6,Germany;Dresden,4.6.2017,109,0.976,0.5
38826,7,2,Denmark;Copenhagen,26.7.2017,35,0.98,0.25
38827,5,3,Czech republic;Brno,27.12.2017,30,0.999,0.25
38828,10,6,Germany;Dresden,21.2.2017,29,0.969,0.25
38829,9,2,Denmark;Copenhagen,30.10.2017,29,0.992,0.25
38830,7,5,Germany;Berlin,21.3.2017,83,0.973,0.4
38831,11,6,Germany;Dresden,24.3.2017,63,0.972,0.35
38832,4,1,Czech republic;Prague,22.12.2017,42,0.999,0.25
38833,6,7,Germany;Frankfurt,12.10.2017,39,0.991,0.25
38834,11,4,Germany;Frankfurt,18.5.2017,26,0.977,0.25
38835,1,5,Germany;Berlin,25.1.2017,71,0.967,0.35
38836,4,1,Czech republic;Prague,10.1.2017,83,0.962,0.4
38837,7,3,Czech republic;Ostrava,30.1.2017,24,0.966,0.2
38838,6,7,Germany;Frankfurt,25.10.2017,105,0.991,0.5
38839,10,3,Czech republic;Ostrava,24.6.2017,79,0.979,0.4
38840,3,2,Denmark;Copenhagen,30.9.2017,79,0.988,0.4
38841,6,3,Czech republic;Brno,8.10.2017,73,0.991,0.35
38842,1,5,Germany;Berlin,17.12.2017,31,0.998,0.25
38843,9,7,Germany;Frankfurt,3.10.2017,187,0.989,0.6
38844,9,2,Denmark;Copenhagen,25.9.2017,115,0.989,0.5
38845,1,5,Germany;Berlin,2.5.2017,66,0.969,0.35
38846,7,4,Germany;Frankfurt,22.7.2017,46,0.984,0.25
38847,10,5,Germany;Berlin,2.5.2017,48,0.969,0.25
38848,6,6,Germany;Dresden,19.5.2017,41,0.976,0.25
38849,11,3,Czech republic;Ostrava,26.7.2017,24,0.98,0.2
38850,11,6,Germany;Dresden,2.7.2017,82,0.982,0.4
38851,6,3,Czech republic;Brno,21.10.2017,73,0.991,0.35
38852,5,2,Denmark;Copenhagen,9.8.2017,51,0.984,0.35
38853,9,1,Czech republic;Prague,18.6.2017,63,0.98,0.35
38854,11,6,Germany;Dresden,30.9.2017,47,0.988,0.25
38855,2,2,Denmark;Copenhagen,28.2.2017,38,0.97,0.25
38856,2,6,Germany;Dresden,24.6.2017,136,0.979,0.5
38857,9,3,Czech republic;Ostrava,16.8.2017,21,0.986,0.2
38858,6,4,Germany;Frankfurt,20.7.2017,53,0.984,0.35
38859,3,2,Denmark;Copenhagen,16.6.2017,96,0.982,0.4
38860,10,5,Germany;Berlin,20.11.2017,187,0.995,0.6
38861,5,5,Germany;Berlin,25.2.2017,48,0.964,0.25
38862,6,7,Germany;Frankfurt,9.6.2017,158,0.981,0.55
38863,5,6,Germany;Dresden,15.4.2017,133,0.974,0.5
38864,4,3,Czech republic;Brno,27.6.2017,126,0.98,0.5
38865,2,1,Czech republic;Prague,5.11.2017,38,0.994,0.25
38866,8,4,Germany;Frankfurt,14.3.2017,28,0.964,0.25
38867,4,4,Germany;Frankfurt,23.4.2017,95,0.973,0.4
38868,2,6,Germany;Dresden,23.5.2017,19,0.977,0.05
38869,3,5,Germany;Berlin,3.2.2017,155,0.963,0.55
38870,10,1,Czech republic;Prague,21.8.2017,87,0.987,0.4
38871,11,4,Germany;Frankfurt,29.7.2017,46,0.984,0.25
38872,2,2,Denmark;Copenhagen,9.1.2017,80,0.956,0.4
38873,3,7,Germany;Frankfurt,9.2.2017,29,0.96,0.25
38874,5,1,Czech republic;Prague,21.4.2017,55,0.976,0.35
38875,3,1,Czech republic;Prague,30.5.2017,83,0.975,0.4
38876,3,5,Germany;Berlin,17.4.2017,16,0.974,0.05
38877,3,1,Czech republic;Prague,29.3.2017,71,0.97,0.35
38878,5,3,Czech republic;Brno,7.11.2017,93,0.993,0.4
38879,11,1,Czech republic;Prague,28.11.2017,97,0.996,0.4
38880,1,2,Denmark;Copenhagen,13.3.2017,32,0.972,0.25
38881,4,6,Germany;Dresden,23.7.2017,34,0.983,0.25
38882,5,1,Czech republic;Prague,1.7.2017,39,0.978,0.25
38883,6,4,Germany;Frankfurt,31.1.2017,72,0.959,0.35
38884,7,7,Germany;Frankfurt,17.7.2017,186,0.983,0.6
38885,4,5,Germany;Berlin,26.11.2017,180,0.996,0.6
38886,3,4,Germany;Frankfurt,27.7.2017,45,0.982,0.25
38887,7,3,Czech republic;Ostrava,12.8.2017,60,0.983,0.35
38888,7,1,Czech republic;Prague,17.11.2017,28,0.995,0.25
38889,10,3,Czech republic;Ostrava,3.10.2017,83,0.989,0.4
38890,7,5,Germany;Berlin,13.9.2017,55,0.99,0.35
38891,3,7,Germany;Frankfurt,11.2.2017,18,0.96,0.05
38892,6,4,Germany;Frankfurt,30.8.2017,50,0.987,0.35
38893,7,1,Czech republic;Prague,31.3.2017,198,0.971,0.6
38894,5,3,Czech republic;Brno,25.9.2017,17,0.989,0.05
38895,3,2,Denmark;Copenhagen,1.8.2017,71,0.984,0.35
38896,7,2,Denmark;Copenhagen,1.7.2017,91,0.978,0.4
38897,6,1,Czech republic;Prague,14.9.2017,39,0.99,0.25
38898,7,4,Germany;Frankfurt,22.1.2017,98,0.967,0.4
38899,4,2,Denmark;Copenhagen,12.9.2017,138,0.987,0.5
38900,5,3,Czech republic;Brno,23.4.2017,151,0.973,0.55
38901,9,5,Germany;Berlin,13.10.2017,50,0.991,0.35
38902,4,1,Czech republic;Prague,5.3.2017,98,0.962,0.4
38903,6,4,Germany;Frankfurt,27.10.2017,49,0.991,0.25
38904,9,6,Germany;Dresden,13.7.2017,2,0.979,0
38905,1,4,Germany;Frankfurt,27.11.2017,49,0.996,0.25
38906,1,5,Germany;Berlin,25.1.2017,107,0.967,0.5
38907,11,6,Germany;Dresden,28.7.2017,68,0.98,0.35
38908,5,5,Germany;Berlin,4.6.2017,77,0.976,0.4
38909,10,7,Germany;Frankfurt,20.6.2017,86,0.977,0.4
38910,6,3,Czech republic;Brno,2.8.2017,47,0.985,0.25
38911,3,4,Germany;Frankfurt,12.9.2017,35,0.987,0.25
38912,10,7,Germany;Frankfurt,19.4.2017,42,0.976,0.25
38913,3,5,Germany;Berlin,27.3.2017,5,0.97,0
38914,5,6,Germany;Dresden,3.2.2017,58,0.963,0.35
38915,3,2,Denmark;Copenhagen,7.7.2017,142,0.984,0.5
38916,2,6,Germany;Dresden,14.2.2017,104,0.964,0.5
38917,1,5,Germany;Berlin,3.8.2017,183,0.984,0.6
38918,10,3,Czech republic;Ostrava,24.6.2017,176,0.979,0.6
38919,10,5,Germany;Berlin,28.9.2017,154,0.988,0.55
38920,2,5,Germany;Berlin,31.7.2017,42,0.982,0.25
38921,11,2,Denmark;Copenhagen,16.7.2017,32,0.982,0.25
38922,1,6,Germany;Dresden,10.5.2017,30,0.976,0.25
38923,3,2,Denmark;Copenhagen,18.6.2017,83,0.98,0.4
38924,3,1,Czech republic;Prague,13.6.2017,67,0.976,0.35
38925,8,1,Czech republic;Prague,22.8.2017,37,0.984,0.25
38926,7,7,Germany;Frankfurt,30.9.2017,58,0.988,0.35
38927,7,1,Czech republic;Prague,27.3.2017,65,0.97,0.35
38928,11,7,Germany;Frankfurt,6.4.2017,78,0.969,0.4
38929,2,6,Germany;Dresden,9.7.2017,70,0.981,0.35
38930,8,1,Czech republic;Prague,27.2.2017,27,0.969,0.25
38931,11,4,Germany;Frankfurt,20.5.2017,71,0.976,0.35
38932,4,1,Czech republic;Prague,20.6.2017,106,0.977,0.5
38933,6,3,Czech republic;Brno,12.1.2017,73,0.962,0.35
38934,8,5,Germany;Berlin,6.1.2017,137,0.966,0.5
38935,5,6,Germany;Dresden,2.6.2017,50,0.974,0.35
38936,10,1,Czech republic;Prague,19.4.2017,41,0.976,0.25
38937,4,7,Germany;Frankfurt,30.1.2017,114,0.966,0.5
38938,2,2,Denmark;Copenhagen,11.9.2017,46,0.987,0.25
38939,1,4,Germany;Frankfurt,19.7.2017,188,0.984,0.6
38940,6,2,Denmark;Copenhagen,17.2.2017,30,0.965,0.25
38941,7,3,Czech republic;Ostrava,4.4.2017,93,0.97,0.4
38942,8,2,Denmark;Copenhagen,11.3.2017,84,0.968,0.4
38943,5,4,Germany;Frankfurt,30.8.2017,106,0.987,0.5
38944,1,6,Germany;Dresden,2.6.2017,142,0.974,0.5
38945,4,1,Czech republic;Prague,22.12.2017,109,0.999,0.5
38946,3,3,Czech republic;Brno,25.5.2017,77,0.977,0.4
38947,4,2,Denmark;Copenhagen,23.12.2017,77,0.999,0.4
38948,4,7,Germany;Frankfurt,30.3.2017,37,0.97,0.25
38949,9,1,Czech republic;Prague,25.1.2017,44,0.967,0.25
38950,7,1,Czech republic;Prague,15.11.2017,88,0.995,0.4
38951,9,4,Germany;Frankfurt,8.8.2017,72,0.984,0.35
38952,10,5,Germany;Berlin,25.9.2017,47,0.989,0.25
38953,11,7,Germany;Frankfurt,16.8.2017,74,0.986,0.35
38954,9,6,Germany;Dresden,2.11.2017,29,0.994,0.25
38955,1,2,Denmark;Copenhagen,2.9.2017,25,0.986,0.25
38956,2,1,Czech republic;Prague,8.11.2017,149,0.993,0.5
38957,7,4,Germany;Frankfurt,11.8.2017,25,0.986,0.25
38958,9,5,Germany;Berlin,6.1.2017,48,0.966,0.25
38959,2,1,Czech republic;Prague,5.12.2017,36,0.997,0.25
38960,7,1,Czech republic;Prague,19.12.2017,35,0.998,0.25
38961,11,2,Denmark;Copenhagen,23.11.2017,61,0.996,0.35
38962,7,1,Czech republic;Prague,18.1.2017,56,0.966,0.35
38963,3,1,Czech republic;Prague,22.8.2017,26,0.984,0.25
38964,3,1,Czech republic;Prague,6.10.2017,62,0.99,0.35
38965,4,4,Germany;Frankfurt,4.6.2017,26,0.976,0.25
38966,7,2,Denmark;Copenhagen,22.9.2017,76,0.989,0.4
38967,8,7,Germany;Frankfurt,6.10.2017,88,0.99,0.4
38968,6,1,Czech republic;Prague,4.8.2017,164,0.983,0.55
38969,5,4,Germany;Frankfurt,3.3.2017,64,0.972,0.35
38970,5,1,Czech republic;Prague,17.6.2017,77,0.981,0.4
38971,10,6,Germany;Dresden,19.7.2017,72,0.984,0.35
38972,4,3,Czech republic;Brno,22.6.2017,33,0.98,0.25
38973,7,4,Germany;Frankfurt,25.9.2017,187,0.989,0.6
38974,11,3,Czech republic;Ostrava,19.4.2017,27,0.976,0.25
38975,5,4,Germany;Frankfurt,21.4.2017,187,0.976,0.6
38976,7,3,Czech republic;Ostrava,20.9.2017,151,0.99,0.55
38977,4,6,Germany;Dresden,27.2.2017,46,0.969,0.25
38978,2,2,Denmark;Copenhagen,19.3.2017,76,0.97,0.4
38979,4,4,Germany;Frankfurt,26.5.2017,146,0.979,0.5
38980,9,6,Germany;Dresden,9.7.2017,25,0.981,0.25
38981,7,1,Czech republic;Prague,26.8.2017,25,0.984,0.25
38982,5,1,Czech republic;Prague,9.7.2017,26,0.981,0.25
38983,2,4,Germany;Frankfurt,11.11.2017,108,0.993,0.5
38984,7,7,Germany;Frankfurt,11.9.2017,44,0.987,0.25
38985,11,2,Denmark;Copenhagen,18.4.2017,35,0.975,0.25
38986,4,1,Czech republic;Prague,6.12.2017,150,0.997,0.55
38987,6,5,Germany;Berlin,13.6.2017,68,0.976,0.35
38988,2,6,Germany;Dresden,9.9.2017,94,0.989,0.4
38989,6,7,Germany;Frankfurt,18.1.2017,41,0.966,0.25
38990,9,1,Czech republic;Prague,21.1.2017,134,0.964,0.5
38991,7,5,Germany;Berlin,5.7.2017,91,0.984,0.4
38992,11,6,Germany;Dresden,22.1.2017,27,0.967,0.25
38993,2,7,Germany;Frankfurt,5.2.2017,25,0.97,0.25
38994,10,7,Germany;Frankfurt,21.12.2017,76,0.998,0.4
38995,1,2,Denmark;Copenhagen,12.2.2017,28,0.962,0.25
38996,8,2,Denmark;Copenhagen,11.8.2017,30,0.986,0.25
38997,2,7,Germany;Frankfurt,1.2.2017,189,0.967,0.6
38998,10,1,Czech republic;Prague,5.4.2017,44,0.968,0.25
38999,1,1,Czech republic;Prague,15.7.2017,44,0.982,0.25
39000,8,7,Germany;Frankfurt,15.2.2017,77,0.96,0.4
39001,8,6,Germany;Dresden,7.3.2017,46,0.97,0.25
39002,9,2,Denmark;Copenhagen,2.12.2017,27,0.997,0.25
39003,1,6,Germany;Dresden,16.9.2017,90,0.989,0.4
39004,5,6,Germany;Dresden,3.10.2017,26,0.989,0.25
39005,7,2,Denmark;Copenhagen,16.3.2017,70,0.972,0.35
39006,2,5,Germany;Berlin,17.2.2017,35,0.965,0.25
39007,5,2,Denmark;Copenhagen,9.7.2017,37,0.981,0.25
39008,7,6,Germany;Dresden,11.7.2017,82,0.981,0.4
39009,7,2,Denmark;Copenhagen,6.7.2017,188,0.98,0.6
39010,8,7,Germany;Frankfurt,9.4.2017,33,0.974,0.25
39011,7,5,Germany;Berlin,22.2.2017,88,0.96,0.4
39012,9,5,Germany;Berlin,28.3.2017,143,0.974,0.5
39013,11,2,Denmark;Copenhagen,27.4.2017,65,0.976,0.35
39014,3,6,Germany;Dresden,14.3.2017,156,0.964,0.55
39015,11,2,Denmark;Copenhagen,14.2.2017,30,0.964,0.25
39016,4,4,Germany;Frankfurt,18.11.2017,71,0.994,0.35
39017,3,3,Czech republic;Brno,5.10.2017,37,0.989,0.25
39018,9,7,Germany;Frankfurt,9.12.2017,82,0.997,0.4
39019,8,7,Germany;Frankfurt,10.6.2017,27,0.981,0.25
39020,11,3,Czech republic;Ostrava,20.9.2017,193,0.99,0.6
39021,10,2,Denmark;Copenhagen,30.1.2017,30,0.966,0.25
39022,4,6,Germany;Dresden,14.12.2017,82,0.998,0.4
39023,8,3,Czech republic;Ostrava,26.12.2017,149,0.999,0.5
39024,4,6,Germany;Dresden,28.5.2017,28,0.972,0.25
39025,6,4,Germany;Frankfurt,21.8.2017,88,0.987,0.4
